Process	PID	Thread	TID	State	Wall duration (ms)	Avg Wall duration (ms)	Occurrences
kthreadd	2	kworker/u9:5	8877	Runnable	38.880393	0.136422	285
org.mozilla.firefox	8452	GleanAPIPool	8487	Runnable (Preempted)	37.386001	0.327947	114
kthreadd	2	mtk charger_hv_	204	Runnable	37.005925	0.270116	137
kthreadd	2	kworker/2:2H	12322	Runnable (Preempted)	35.813686	0.108198	331
kthreadd	2	kworker/3:2	8217	Runnable	35.477464	0.275019	129
kthreadd	2	ksoftirqd/3	25	Running	34.063762	0.215593	158
org.mozilla.firefox	8452	RenderThread	8523	Runnable (Preempted)	33.905924	0.423824	80
org.mozilla.firefox:media	8816	a.firefox:media	8816	Runnable (Preempted)	33.900157	0.342425	99
kthreadd	2	dmcrypt_write	473	Runnable (Preempted)	32.846069	0.331778	99
org.mozilla.firefox:tab0	8548	Binder:8548_7	8876	Runnable (Preempted)	31.214237	0.390177	80
org.mozilla.firefox	8452	mozilla.firefox	8452	Uninterruptible Sleep	30.525387	0.448902	68
media.codec	672	HwBinder:672_B	27287	Uninterruptible Sleep + Wake Kill	29.251004	1.125038	26
org.mozilla.firefox:tab0	8548	MediaTimer #1	9104	Runnable (Preempted)	29.151393	0.285797	102
kthreadd	2	dmcrypt_write	473	Running	29.09225	0.069765	417
org.mozilla.firefox	8452	StreamTrans #76	9092	Running	28.973625	0.067068	432
org.mozilla.firefox	8452	StreamTrans #74	9084	Running	28.57102	0.069347	412
org.mozilla.firefox	8452	StreamTrans #77	9103	Running	28.562768	0.070525	405
org.mozilla.firefox	8452	mali-mem-purge	8590	Running	28.285551	0.071608	395
org.mozilla.firefox	8452	StreamTrans #73	9083	Running	28.088836	0.068676	409
/system/bin/surfaceflinger	3534	surfaceflinger	3551	Runnable (Preempted)	27.609006	0.110879	249
org.mozilla.firefox:tab0	8548	Binder:8548_B	8886	Running	26.767696	0.178451	150
org.mozilla.firefox	8452	StreamTrans #75	9091	Running	26.559316	0.066067	402
org.mozilla.firefox	8452	Cache2 I/O	8575	Runnable	25.788691	0.23233	111
org.mozilla.firefox	8452	DefaultDispatch	8500	Runnable	23.539691	0.672562	35
org.mozilla.firefox	8452	DefaultDispatch	8502	Runnable	23.265462	1.292525	18
kthreadd	2	kworker/2:2H	12322	Runnable	22.991448	0.072988	315
org.mozilla.firefox	8452	DefaultDispatch	8509	Runnable	22.733	0.614405	37
org.mozilla.firefox	8452	StreamTrans #81	9112	Runnable (Preempted)	22.603617	22.603617	1
org.mozilla.firefox	8452	GPU completion	8784	Runnable (Preempted)	22.236311	0.600981	37
org.mozilla.firefox:tab0	8548	Web Content	8572	Uninterruptible Sleep + Wake Kill	22.143308	0.51496	43
kthreadd	2	cpuhp/2	18	Uninterruptible Sleep	21.349386	10.674693	2
kthreadd	2	kworker/0:0	8767	Runnable (Preempted)	20.576317	0.419924	49
media.codec	672	HwBinder:672_B	9100	Runnable	20.492004	0.259392	79
org.mozilla.firefox:tab0	8548	JS Helper	8669	Running	19.908694	0.423589	47
org.mozilla.firefox	8452	Thread-26	8633	Uninterruptible Sleep	19.740542	1.096696	18
org.mozilla.firefox	8452	StreamTrans #80	9111	Runnable	18.785079	6.261693	3
kthreadd	2	hps_main	158	Runnable	18.777168	0.041819	449
org.mozilla.firefox:tab0	8548	Binder:8548_2	8565	Runnable (Preempted)	18.709463	0.748378	25
org.mozilla.firefox:tab0	8548	JS Helper	8668	Running	18.285081	0.332456	55
/system/bin/surfaceflinger	3534	surfaceflinger	3550	Running	18.274229	0.056055	326
kthreadd	2	kworker/1:0	2943	Running	18.044919	0.040368	447
org.mozilla.firefox	8452	StreamTrans #82	9113	Sleeping	17.90577	4.476442	4
kthreadd	2	rcu_preempt	7	Runnable (Preempted)	17.609846	0.568059	31
kthreadd	2	kauditd	255	Runnable	17.536617	0.565697	31
kthreadd	2	kworker/3:0H	24523	Runnable	17.189467	0.350805	49
kthreadd	2	mtk charger_hv_	204	Uninterruptible Sleep	17.113697	0.213921	80
org.mozilla.firefox	8452	DefaultDispatch	8509	Uninterruptible Sleep	16.999078	16.999078	1
kthreadd	2	bat_routine_thr	202	Running	16.544534	0.102761	161
org.mozilla.firefox:tab0	8548	JS Watchdog	8666	Runnable	16.540923	0.393831	42
org.mozilla.firefox	8452	DefaultDispatch	8509	Running	16.156462	0.403911	40
kthreadd	2	kworker/2:2H	12322	Running	16.127476	0.024965	646
org.mozilla.firefox	8452	Timer	8570	Running	15.851463	0.063405	250
org.mozilla.firefox:tab0	8548	JS Helper	8668	Runnable	15.787615	0.335906	47
/system/bin/surfaceflinger	3534	DispSync	3545	Uninterruptible Sleep	15.673545	0.150707	104
org.mozilla.firefox:tab0	8548	Web Content	8572	Uninterruptible Sleep	15.442696	0.257378	60
kthreadd	2	present_fence_w	185	Uninterruptible Sleep	14.830157	0.644789	23
kthreadd	2	dlpt_notify_thr	60	Uninterruptible Sleep	14.82454	1.853067	8
org.mozilla.firefox:media	8816	HwBinder:8816_1	8841	Runnable (Preempted)	14.529845	0.274148	53
org.mozilla.firefox:tab0	8548	Binder:8548_A	8885	Runnable (Preempted)	14.239697	0.647258	22
/system/bin/surfaceflinger	3534	Binder:3534_2	3546	Runnable	14.223002	0.406371	35
kthreadd	2	kworker/0:1H	233	Runnable (Preempted)	14.065311	0.099051	142
kthreadd	2	pbm	156	Uninterruptible Sleep	13.954002	1.993428	7
org.mozilla.firefox	8452	RenderThread	8523	Uninterruptible Sleep	13.560155	0.753341	18
org.mozilla.firefox:tab0	8548	JS Helper	8667	Runnable	13.532698	0.276177	49
org.mozilla.firefox:tab0	8548	Binder:8548_9	8883	Runnable (Preempted)	13.48777	0.37466	36
kthreadd	2	mtk charger_hv_	204	Running	13.132925	0.091838	143
org.mozilla.firefox	8452	JS Helper	8543	Runnable	13.118387	4.372795	3
kthreadd	2	bat_routine_thr	202	Runnable (Preempted)	13.045617	1.185965	11
org.mozilla.firefox	8452	Binder:8452_6	8948	Uninterruptible Sleep	12.745077	1.158643	11
org.mozilla.firefox	8452	DefaultDispatch	8500	Running	12.716546	0.34369	37
org.mozilla.firefox	8452	StreamTrans #81	9112	Runnable	12.495847	3.123961	4
org.mozilla.firefox	8452	Adjust-pool-57-	9114	Runnable	12.478692	1.559836	8
kthreadd	2	cpuhp/3	23	Running	12.324383	0.154054	80
/system/bin/surfaceflinger	3534	Binder:3534_2	3546	Running	12.074851	0.232208	52
org.mozilla.firefox:tab0	8548	StreamTrans #11	9093	Runnable (Preempted)	11.968845	0.478753	25
org.mozilla.firefox:tab0	8548	Thread-17	9108	Uninterruptible Sleep + Wake Kill	11.885077	1.697868	7
kthreadd	2	cpuhp/3	23	Runnable	11.537698	0.245482	47
org.mozilla.firefox	8452	Gecko	8491	Uninterruptible Sleep + Wake Kill	11.513307	0.523332	22
kthreadd	2	ion_mm_heap_for	65	Runnable (Preempted)	11.335002	5.667501	2
kthreadd	2	kworker/0:1H	233	Runnable	11.321071	0.082635	137
kthreadd	2	pbm	156	Runnable	11.055233	0.368507	30
org.mozilla.firefox	8452	localStorage DB	8807	Runnable	11.049923	0.356449	31
kthreadd	2	kworker/u9:1	8199	Uninterruptible Sleep	10.80154	2.160308	5
kthreadd	2	kworker/2:2	8343	Running	10.627915	0.040876	260
org.mozilla.firefox:tab0	8548	MediaSupervisor	9087	Uninterruptible Sleep	10.275308	0.446752	23
media.codec	672	OMXCallbackDisp	9101	Uninterruptible Sleep	10.259774	0.641235	16
org.mozilla.firefox:tab0	8548	Binder:8548_8	8882	Runnable	10.168308	0.924391	11
kthreadd	2	kworker/1:2H	12396	Runnable (Preempted)	10.076382	0.138032	73
org.mozilla.firefox	8452	DefaultDispatch	8513	Runnable	10.048156	0.478483	21
org.mozilla.firefox	8452	localStorage DB	8807	Running	9.952694	0.311021	32
kthreadd	2	ion_history	70	Running	9.367005	0.05818	161
org.mozilla.firefox:media	8816	HeapTaskDaemon	8829	Runnable (Preempted)	9.051076	0.754256	12
media.codec	672	MtkOmxVdecDecod	9098	Uninterruptible Sleep	9.013538	3.004512	3
org.mozilla.firefox	8452	HWC release	8783	Uninterruptible Sleep	8.992617	8.992617	1
org.mozilla.firefox	8452	StreamTrans #83	9116	Runnable	8.971001	2.990333	3
/system/bin/surfaceflinger	3534	Binder:3534_2	3546	Runnable (Preempted)	8.967459	0.527497	17
media.codec	672	HwBinder:672_B	27287	Uninterruptible Sleep	8.947693	0.745641	12
org.mozilla.firefox:tab0	8548	JS Helper	8669	Runnable	8.879536	0.216574	41
kthreadd	2	ksoftirqd/2	20	Runnable (Preempted)	8.390846	0.699237	12
org.mozilla.firefox:tab0	8548	Binder:8548_3	8566	Runnable (Preempted)	8.168924	0.429943	19
org.mozilla.firefox	8452	Jit thread pool	8458	Uninterruptible Sleep + Wake Kill	8.163158	0.453508	18
/system/bin/surfaceflinger	3534	surfaceflinger	3534	Uninterruptible Sleep	7.958998	0.209447	38
org.mozilla.firefox	8452	DefaultDispatch	8513	Running	7.947611	0.345548	23
org.mozilla.firefox	8452	GPU completion	8784	Uninterruptible Sleep	7.901308	1.128758	7
org.mozilla.firefox:tab0	8548	StreamTrans #12	9094	Runnable (Preempted)	7.897308	3.948654	2
kthreadd	2	pbm	156	Running	7.753384	0.258446	30
org.mozilla.firefox	8452	DefaultDispatch	8509	Runnable (Preempted)	7.728616	2.576205	3
org.mozilla.firefox	8452	StreamTrans #78	9107	Runnable (Preempted)	7.716693	1.543338	5
org.mozilla.firefox	8452	Gecko	8491	Uninterruptible Sleep	7.443695	0.827077	9
org.mozilla.firefox:media	8816	CodecLooper	9096	Uninterruptible Sleep	7.361077	2.453692	3
kthreadd	2	kworker/0:1	8123	Uninterruptible Sleep	7.296848	2.432282	3
org.mozilla.firefox	8452	Thread-26	8633	Uninterruptible Sleep + Wake Kill	7.111846	0.88898	8
org.mozilla.firefox:tab0	8548	Binder:8548_5	8856	Runnable (Preempted)	7.090307	0.373174	19
/system/bin/surfaceflinger	3534	mali-hist-dump	3573	Runnable	7.077307	0.544408	13
org.mozilla.firefox	8452	queued-work-loo	8522	Runnable	6.943693	1.157282	6
kthreadd	2	migration/0	10	Running	6.917691	0.768632	9
kthreadd	2	hps_main	158	Runnable (Preempted)	6.906385	0.767376	9
kthreadd	2	kworker/0:1H	233	Running	6.844846	0.024621	278
kthreadd	2	file-storage	1853	Runnable	6.840688	0.171017	40
kthreadd	2	migration/1	14	Running	6.83831	0.759812	9
kthreadd	2	kworker/u8:4	8887	Runnable (Preempted)	6.795537	0.849442	8
org.mozilla.firefox	8452	Cache2 I/O	8575	Running	6.704314	0.055869	120
kthreadd	2	kworker/0:3	9110	Runnable (Preempted)	6.375541	0.490426	13
org.mozilla.firefox:tab0	8548	StreamTrans #12	9094	Runnable	6.330693	1.266138	5
kthreadd	2	display_esd_che	183	Running	6.319382	0.162035	39
kthreadd	2	migration/2	19	Running	6.209844	0.689982	9
kthreadd	2	ion_mm_heap_for	65	Runnable	5.982	1.994	3
kthreadd	2	kworker/0:2	8216	Uninterruptible Sleep	5.965538	1.988512	3
org.mozilla.firefox:tab0	8548	JS Helper	8670	Runnable (Preempted)	5.734155	0.477846	12
kthreadd	2	mtk charger_hv_	204	Runnable (Preempted)	5.513538	0.918923	6
kthreadd	2	PTP_CTRL_CPU	206	Runnable	5.314154	2.657077	2
org.mozilla.firefox:tab0	8548	StreamTrans #11	9093	Uninterruptible Sleep	5.270539	0.585615	9
org.mozilla.firefox	8452	JS Helper	8547	Runnable	5.243924	1.310981	4
org.mozilla.firefox	8452	JS Watchdog	8542	Runnable	5.216384	0.133753	39
org.mozilla.firefox:tab0	8548	Binder:8548_1	8564	Runnable (Preempted)	5.131613	0.301859	17
org.mozilla.firefox	8452	DefaultDispatch	8502	Running	5.061079	0.281171	18
org.mozilla.firefox	8452	Adjust-pool-57-	9114	Running	5.023464	0.358818	14
kthreadd	2	display_idle_de	188	Runnable	4.901075	0.272281	18
kthreadd	2	kworker/1:2H	12396	Runnable	4.887383	0.071873	68
org.mozilla.firefox:tab0	8548	Thread-14	9088	Uninterruptible Sleep + Wake Kill	4.691539	0.335109	14
media.codec	672	HwBinder:672_B	9100	Running	4.67254	0.057685	81
org.mozilla.firefox	8452	Adjust-pool-20-	8580	Uninterruptible Sleep	4.594384	0.574298	8
media.codec	672	OMXCallbackDisp	9101	Uninterruptible Sleep + Wake Kill	4.573232	1.143308	4
org.mozilla.firefox	8452	Adjust-pool-57-	9114	Uninterruptible Sleep	4.558846	0.651263	7
org.mozilla.firefox	8452	pool-6-thread-3	9085	Running	4.461461	1.487153	3
kthreadd	2	kworker/3:2	8217	Running	4.439621	0.034415	129
org.mozilla.firefox	8452	JS Helper	8547	Running	4.291539	1.072884	4
media.codec	672	HwBinder:672_7	12286	Uninterruptible Sleep	4.202384	2.101192	2
kthreadd	2	mtk_wmtd	390	Runnable	4.135229	0.093982	44
kthreadd	2	file-storage	1853	Running	4.108081	0.057056	72
kthreadd	2	kworker/0:2	8216	Runnable	3.985842	0.153301	26
org.mozilla.firefox:media	8816	Binder:8816_3	8835	Uninterruptible Sleep	3.929461	0.392946	10
org.mozilla.firefox:tab0	8548	JS Helper	8667	Runnable (Preempted)	3.917923	0.783584	5
/system/bin/surfaceflinger	3534	mali-mem-purge	3567	Running	3.915232	0.35593	11
org.mozilla.firefox	8452	Adjust-pool-20-	8580	Runnable	3.907388	0.434154	9
kthreadd	2	rcu_sched	8	Running	3.804692	0.029493	129
kthreadd	2	kworker/u9:2	8133	Uninterruptible Sleep	3.586001	0.44825	8
org.mozilla.firefox	8452	StreamTrans #79	9109	Runnable	3.584616	1.792308	2
org.mozilla.firefox	8452	queued-work-loo	8522	Running	3.558616	0.508373	7
org.mozilla.firefox:tab0	8548	Binder:8548_4	8853	Runnable (Preempted)	3.536845	0.186149	19
org.mozilla.firefox	8452	Adjust-pool-49-	9012	Uninterruptible Sleep	3.491078	1.163692	3
kthreadd	2	kworker/1:2H	12396	Running	3.42993	0.024325	141
/system/bin/surfaceflinger	3534	mali-hist-dump	3573	Running	3.341387	0.23867	14
org.mozilla.firefox:tab0	8548	JS Helper	8667	Uninterruptible Sleep + Wake Kill	3.332	1.666	2
/system/bin/surfaceflinger	3534	SWWatchDog	3634	Running	3.308156	0.084824	39
org.mozilla.firefox:media	8816	a.firefox:media	8816	Uninterruptible Sleep	3.283539	3.283539	1
org.mozilla.firefox	8452	JS Helper	8543	Running	3.251153	1.083717	3
org.mozilla.firefox:tab0	8548	StreamTrans #12	9094	Uninterruptible Sleep + Wake Kill	3.231155	1.615577	2
org.mozilla.firefox	8452	StreamTrans #73	9083	Runnable (Preempted)	3.141922	0.78548	4
media.codec	672	MtkOmxVdecDecod	9098	Uninterruptible Sleep + Wake Kill	3.035	3.035	1
media.codec	672	MtkOmxVdecThrea	9097	Uninterruptible Sleep + Wake Kill	2.960384	2.960384	1
org.mozilla.firefox:tab0	8548	HTML5 Parser	8798	Running	2.856231	0.357028	8
kthreadd	2	display_esd_che	183	Runnable	2.739616	0.070246	39
org.mozilla.firefox	8452	pool-4-thread-1	8812	Uninterruptible Sleep	2.601155	0.520231	5
org.mozilla.firefox	8452	Gecko_IOThread	8536	Uninterruptible Sleep	2.599692	2.599692	1
org.mozilla.firefox	8452	Adjust-pool-8-t	8517	Runnable	2.596077	0.649019	4
org.mozilla.firefox	8452	StreamTrans #75	9091	Runnable (Preempted)	2.580693	0.516138	5
org.mozilla.firefox	8452	Adjust-pool-8-t	8517	Uninterruptible Sleep + Wake Kill	2.57477	0.858256	3
org.mozilla.firefox	8452	StreamTrans #74	9084	Runnable (Preempted)	2.569309	0.428218	6
kthreadd	2	kworker/3:1	7631	Runnable	2.565692	0.366527	7
kthreadd	2	mmcqd/0	211	Uninterruptible Sleep	2.560077	0.023273	110
kthreadd	2	kworker/u9:4	7927	Uninterruptible Sleep	2.552925	0.255292	10
kthreadd	2	kworker/3:0	2923	Runnable	2.482923	0.354703	7
org.mozilla.firefox	8452	mali-utility-wo	8594	Running	2.466614	0.411102	6
org.mozilla.firefox:tab0	8548	JS Watchdog	8666	Running	2.442228	0.058148	42
org.mozilla.firefox	8452	DefaultExecutor	9089	Running	2.436769	0.270752	9
kthreadd	2	kworker/0:1	8123	Runnable	2.421077	0.065434	37
kthreadd	2	kauditd	255	Running	2.381	0.072151	33
org.mozilla.firefox:tab0	8548	JS Helper	8667	Uninterruptible Sleep	2.379231	0.237923	10
org.mozilla.firefox	8452	HWC release	8783	Runnable	2.36877	0.338395	7
org.mozilla.firefox	8452	pool-4-thread-1	8812	Runnable (Preempted)	2.360385	0.590096	4
kthreadd	2	mtk_wmtd	390	Running	2.343924	0.052087	45
org.mozilla.firefox	8452	queued-work-loo	8522	Uninterruptible Sleep	2.319615	1.159807	2
kthreadd	2	kworker/0:1	8123	Running	2.313847	0.062536	37
/system/bin/surfaceflinger	3534	Binder:3534_3	3727	Uninterruptible Sleep	2.250924	0.750308	3
org.mozilla.firefox	8452	JS Watchdog	8542	Running	2.243767	0.057532	39
/system/bin/surfaceflinger	3534	Binder:3534_5	4093	Uninterruptible Sleep	2.186231	1.093115	2
org.mozilla.firefox	8452	pool-14-thread-	8573	Running	2.168154	0.43363	5
org.mozilla.firefox	8452	pool-5-thread-1	8494	Uninterruptible Sleep	2.111001	0.52775	4
org.mozilla.firefox:tab0	8548	Binder:8548_C	8890	Runnable (Preempted)	2.079002	0.231	9
org.mozilla.firefox:tab0	8548	HTML5 Parser	8798	Uninterruptible Sleep + Wake Kill	2.070231	2.070231	1
org.mozilla.firefox:tab0	8548	Binder:8548_B	8886	Runnable (Preempted)	2.040692	0.510173	4
org.mozilla.firefox	8452	Adjust-pool-20-	8580	Running	2.039999	0.185454	11
kthreadd	2	kworker/3:0H	24523	Running	2.038923	0.027553	74
/system/bin/surfaceflinger	3534	HwBinder:3534_1	3575	Running	2.030154	0.10685	19
org.mozilla.firefox:tab0	8548	ImageBridgeChld	8682	Uninterruptible Sleep	1.998153	0.333025	6
org.mozilla.firefox	8452	DefaultDispatch	8513	Uninterruptible Sleep	1.993463	0.664487	3
org.mozilla.firefox	8452	pool-3-thread-4	9015	Runnable	1.987461	0.662487	3
org.mozilla.firefox	8452	DefaultExecutor	9089	Uninterruptible Sleep	1.931692	1.931692	1
org.mozilla.firefox	8452	pool-14-thread-	8573	Runnable	1.882309	0.470577	4
org.mozilla.firefox:tab0	8548	JS Helper	8670	Uninterruptible Sleep + Wake Kill	1.865	0.46625	4
/system/bin/surfaceflinger	3534	HwBinder:3534_1	3575	Runnable	1.808846	0.200982	9
org.mozilla.firefox	8452	Adjust-pool-49-	9012	Runnable (Preempted)	1.706693	1.706693	1
/system/bin/surfaceflinger	3534	surfaceflinger	3534	Runnable (Preempted)	1.704306	0.034086	50
kthreadd	2	btif_rxd	164	Running	1.701464	0.050043	34
kthreadd	2	btif_rxd	164	Runnable	1.669996	0.050605	33
kthreadd	2	dlpt_notify_thr	60	Running	1.66077	0.138397	12
org.mozilla.firefox	8452	StreamTrans #81	9112	Sleeping	1.645308	0.822654	2
kthreadd	2	kworker/0:2	8216	Running	1.592235	0.061239	26
org.mozilla.firefox:tab0	8548	HTML5 Parser	8798	Runnable	1.582461	0.263743	6
kthreadd	2	mtk_wmtd	390	Runnable (Preempted)	1.54	1.54	1
org.mozilla.firefox	8452	StreamTrans #83	9116	Runnable (Preempted)	1.512615	0.756307	2
/system/bin/surfaceflinger	3534	surfaceflinger	3547	Runnable	1.50769	0.301538	5
/system/bin/surfaceflinger	3534	surfaceflinger	3547	Uninterruptible Sleep + Wake Kill	1.502154	1.502154	1
/system/bin/surfaceflinger	3534	SWWatchDog	3634	Runnable	1.496538	0.038372	39
kthreadd	2	ion_mm_heap_for	65	Sleeping	1.469153	0.489717	3
org.mozilla.firefox	8452	Adjust-pool-20-	8580	Runnable (Preempted)	1.451384	0.725692	2
kthreadd	2	btif_rxd	164	Uninterruptible Sleep + Wake Kill	1.444692	1.444692	1
org.mozilla.firefox	8452	IPDL Background	8602	Uninterruptible Sleep	1.428615	0.476205	3
org.mozilla.firefox	8452	StreamTrans #82	9113	Runnable	1.425001	0.285	5
org.mozilla.firefox	8452	Binder:8452_8	9057	Uninterruptible Sleep	1.413848	0.157094	9
org.mozilla.firefox	8452	DefaultDispatch	8513	Runnable (Preempted)	1.408692	0.704346	2
org.mozilla.firefox:media	8816	FinalizerDaemon	8831	Running	1.405539	0.351384	4
org.mozilla.firefox	8452	localStorage DB	8807	Uninterruptible Sleep	1.382847	1.382847	1
org.mozilla.firefox	8452	mali-hist-dump	8596	Runnable (Preempted)	1.347462	0.449154	3
kthreadd	2	mtk_stp_psm	388	Runnable	1.339769	0.047848	28
org.mozilla.firefox:tab0	8548	Thread-14	9088	Uninterruptible Sleep	1.337	0.33425	4
org.mozilla.firefox:tab0	8548	la.firefox:tab0	8548	Running	1.226	0.408666	3
org.mozilla.firefox:tab0	8548	StreamTrans #12	9094	Running	1.207922	0.15099	8
org.mozilla.firefox	8452	URL Classifier	8600	Runnable (Preempted)	1.177539	0.392513	3
org.mozilla.firefox	8452	StreamTrans #77	9103	Runnable (Preempted)	1.172922	0.586461	2
org.mozilla.firefox	8452	DefaultExecutor	9089	Runnable	1.172692	0.146586	8
org.mozilla.firefox	8452	Adjust-pool-57-	9114	Runnable (Preempted)	1.159539	0.231907	5
org.mozilla.firefox	8452	mali-utility-wo	8594	Runnable (Preempted)	1.14754	0.57377	2
/system/bin/surfaceflinger	3534	surfaceflinger	3547	Running	1.111463	0.185243	6
org.mozilla.firefox	8452	DefaultDispatch	8500	Runnable (Preempted)	1.100154	0.550077	2
org.mozilla.firefox:media	8816	Binder:8816_3	8835	Uninterruptible Sleep + Wake Kill	1.094309	0.364769	3
kthreadd	2	kworker/u9:6	9006	Uninterruptible Sleep	1.09	0.155714	7
org.mozilla.firefox:tab0	8548	Socket Thread	8665	Uninterruptible Sleep	1.083155	0.154736	7
org.mozilla.firefox	8452	Adjust-pool-8-t	8517	Running	1.069692	0.267423	4
org.mozilla.firefox	8452	localStorage DB	8807	Uninterruptible Sleep + Wake Kill	1.053615	1.053615	1
kthreadd	2	mtk_stp_psm	388	Running	1.026769	0.03667	28
org.mozilla.firefox:tab0	8548	Thread-17	9108	Uninterruptible Sleep	1.013	1.013	1
org.mozilla.firefox	8452	pool-3-thread-4	9015	Running	0.989	0.329666	3
kthreadd	2	ksoftirqd/1	15	Runnable (Preempted)	0.983926	0.07028	14
kthreadd	2	wdtk-0	219	Runnable	0.983308	0.491654	2
/system/bin/surfaceflinger	3534	Binder:3534_4	3882	Runnable (Preempted)	0.962769	0.962769	1
org.mozilla.firefox	8452	StreamTrans #83	9116	Running	0.954693	0.159115	6
kthreadd	2	dlpt_notify_thr	60	Runnable	0.928922	0.07741	12
/system/bin/surfaceflinger	3534	mali-mem-purge	3567	Runnable	0.923232	0.08393	11
org.mozilla.firefox	8452	StreamTrans #80	9111	Running	0.89223	0.148705	6
kthreadd	2	kworker/u9:5	8877	Uninterruptible Sleep	0.886308	0.886308	1
org.mozilla.firefox	8452	queued-work-loo	8522	Runnable (Preempted)	0.882385	0.882385	1
org.mozilla.firefox	8452	StreamTrans #82	9113	Running	0.876077	0.125153	7
org.mozilla.firefox	8452	StreamTrans #78	9107	Running	0.849385	0.141564	6
org.mozilla.firefox	8452	StreamTrans #81	9112	Running	0.794693	0.113527	7
org.mozilla.firefox	8452	Adjust-pool-49-	9012	Runnable	0.793845	0.113406	7
org.mozilla.firefox	8452	Adjust-pool-49-	9012	Running	0.792615	0.099076	8
kthreadd	2	ion_mm_heap_for	65	Running	0.757153	0.15143	5
org.mozilla.firefox	8452	StreamTrans #79	9109	Running	0.751001	0.250333	3
kthreadd	2	bat_percent_not	59	Runnable	0.742924	0.185731	4
org.mozilla.firefox	8452	JS Helper	8545	Running	0.710308	0.355154	2
kthreadd	2	display_idle_de	188	Running	0.698774	0.03882	18
kthreadd	2	bat_update_thre	203	Runnable	0.689616	0.172404	4
org.mozilla.firefox	8452	HWC release	8783	Running	0.676383	0.096626	7
org.mozilla.firefox:tab0	8548	JS Helper	8669	Uninterruptible Sleep	0.673	0.084125	8
org.mozilla.firefox:tab0	8548	Thread-15	9102	Uninterruptible Sleep + Wake Kill	0.65646	0.059678	11
org.mozilla.firefox	8452	StreamTrans #79	9109	Sleeping	0.655307	0.327653	2
org.mozilla.firefox:tab0	8548	StreamTrans #12	9094	Uninterruptible Sleep	0.654	0.654	1
org.mozilla.firefox	8452	arch_disk_io_0	8498	Running	0.645384	0.645384	1
org.mozilla.firefox	8452	DefaultDispatch	8513	Uninterruptible Sleep + Wake Kill	0.642231	0.642231	1
org.mozilla.firefox	8452	pool-14-thread-	8573	Uninterruptible Sleep	0.633538	0.633538	1
org.mozilla.firefox	8452	Binder:8452_6	8948	Uninterruptible Sleep + Wake Kill	0.627539	0.627539	1
kthreadd	2	mtk_wmtd	390	Uninterruptible Sleep	0.613539	0.153384	4
org.mozilla.firefox:tab0	8548	Binder:8548_2	8565	Uninterruptible Sleep	0.608538	0.304269	2
org.mozilla.firefox	8452	Adjust-pool-58-	9115	Running	0.607847	0.607847	1
org.mozilla.firefox	8452	StreamTrans #80	9111	Sleeping	0.605309	0.201769	3
org.mozilla.firefox	8452	Adjust-pool-57-	9114	Uninterruptible Sleep + Wake Kill	0.590077	0.590077	1
org.mozilla.firefox	8452	DefaultDispatch	8509	Uninterruptible Sleep + Wake Kill	0.569154	0.569154	1
org.mozilla.firefox	8452	OkHttp Connecti	8761	Running	0.560615	0.560615	1
kthreadd	2	ksoftirqd/3	25	Runnable (Preempted)	0.555692	0.555692	1
org.mozilla.firefox:tab0	8548	HTML5 Parser	8798	Uninterruptible Sleep	0.532538	0.532538	1
org.mozilla.firefox	8452	StreamTrans #83	9116	Sleeping	0.530769	0.265384	2
org.mozilla.firefox	8452	pool-6-thread-3	9085	Uninterruptible Sleep	0.526616	0.263308	2
kthreadd	2	kworker/3:2H	18820	Runnable	0.499465	0.033297	15
org.mozilla.firefox	8452	DefaultDispatch	8500	Uninterruptible Sleep + Wake Kill	0.498307	0.498307	1
/system/bin/surfaceflinger	3534	HwBinder:3534_1	3575	Runnable (Preempted)	0.497617	0.049761	10
kthreadd	2	kworker/3:0H	24523	Runnable (Preempted)	0.494694	0.019787	25
kthreadd	2	cpuhp/2	18	Running	0.484847	0.096969	5
org.mozilla.firefox:tab0	8548	JS Helper	8668	Runnable (Preempted)	0.473616	0.157872	3
org.mozilla.firefox:media	8816	ReferenceQueueD	8830	Running	0.47054	0.117635	4
kthreadd	2	migration/3	24	Runnable	0.41777	0.027851	15
kthreadd	2	rcu_sched	8	Runnable (Preempted)	0.414692	0.207346	2
kthreadd	2	wdtk-2	221	Runnable	0.413154	0.206577	2
kthreadd	2	wdtk-3	224	Running	0.411155	0.045683	9
org.mozilla.firefox:tab0	8548	JS Helper	8670	Uninterruptible Sleep	0.410463	0.041046	10
org.mozilla.firefox:media	8816	FinalizerWatchd	8832	Runnable	0.404617	0.067436	6
org.mozilla.firefox:tab0	8548	HTML5 Parser	8798	Runnable (Preempted)	0.360231	0.360231	1
org.mozilla.firefox:media	8816	FinalizerWatchd	8832	Running	0.350152	0.058358	6
org.mozilla.firefox	8452	JS Helper	8545	Runnable	0.339768	0.169884	2
org.mozilla.firefox	8452	Binder:8452_8	9057	Uninterruptible Sleep + Wake Kill	0.337	0.337	1
org.mozilla.firefox	8452	Adjust-pool-49-	9012	Uninterruptible Sleep + Wake Kill	0.332539	0.110846	3
org.mozilla.firefox:tab0	8548	ProcessHangMon	8683	Running	0.330539	0.330539	1
org.mozilla.firefox	8452	ProcessHangMon	8672	Running	0.314	0.104666	3
