Process	PID	Thread	TID	State	Wall duration (ms)	Avg Wall duration (ms)	Occurrences
org.mozilla.firefox:tab0	14091	JS Helper	14204	Running	15.264922	0.198245	77
/system/bin/surfaceflinger	3534	Binder:3534_2	3546	Runnable	15.246924	0.363022	42
kthreadd	2	dlpt_notify_thr	60	Uninterruptible Sleep	14.965541	1.870692	8
org.mozilla.firefox:tab0	14091	Timer	14208	Running	14.910006	0.096818	154
kthreadd	2	mtk charger_hv_	204	Runnable (Preempted)	14.863156	0.391135	38
org.mozilla.firefox	13990	arch_disk_io_2	14060	Runnable	14.502617	0.557792	26
org.mozilla.firefox:tab0	14091	JS Watchdog	14203	Uninterruptible Sleep	13.930232	6.965116	2
kthreadd	2	ksoftirqd/0	6	Running	13.716083	0.08116	169
org.mozilla.firefox	13990	arch_disk_io_2	14060	Uninterruptible Sleep	13.630695	1.363069	10
org.mozilla.firefox	13990	pool-14-thread-	14120	Running	13.540153	0.148792	91
org.mozilla.firefox:tab0	14091	ImageIO	14216	Runnable	13.474926	0.962494	14
kthreadd	2	kworker/2:1	14321	Running	13.398377	0.036114	371
/system/bin/surfaceflinger	3534	surfaceflinger	3550	Runnable	13.381309	0.382323	35
org.mozilla.firefox	13990	Thread-24	14079	Uninterruptible Sleep	12.860077	2.143346	6
kthreadd	2	mtk charger_hv_	204	Running	12.765231	0.082891	154
kthreadd	2	kworker/3:1	14545	Running	12.723839	0.032793	388
kthreadd	2	tx_thread	1418	Uninterruptible Sleep	12.650996	0.02942	430
org.mozilla.firefox	13990	pool-14-thread-	14120	Runnable (Preempted)	12.430924	0.428652	29
org.mozilla.firefox:tab0	14091	la.firefox:tab0	14091	Uninterruptible Sleep	12.354693	0.53716	23
org.mozilla.firefox	13990	hwuiTask1	15319	Uninterruptible Sleep	12.08931	3.022327	4
kthreadd	2	kcompactd0	30	Runnable (Preempted)	12.052693	0.344362	35
org.mozilla.firefox	13990	Binder:13990_2	14007	Runnable	12.01077	0.500448	24
org.mozilla.firefox:tab0	14091	StyleThread#2	15392	Runnable	11.994699	0.171352	70
/system/bin/surfaceflinger	3534	sf	3549	Running	11.771162	0.082315	143
org.mozilla.firefox	13990	Timer	14112	Running	11.154696	0.088529	126
org.mozilla.firefox	13990	pool-5-thread-1	14039	Uninterruptible Sleep + Wake Kill	11.093309	1.232589	9
kthreadd	2	kworker/1:2H	12396	Runnable (Preempted)	11.016687	0.024106	457
/system/bin/surfaceflinger	3534	HwBinder:3534_1	3575	Uninterruptible Sleep	10.87177	10.87177	1
kthreadd	2	ksoftirqd/1	15	Running	10.665921	0.103552	103
org.mozilla.firefox:tab0	14091	JS Helper	14204	Runnable	10.624774	0.247087	43
org.mozilla.firefox:tab0	14091	JS Helper	14206	Runnable	10.124922	0.440214	23
kthreadd	2	bat_routine_thr	202	Runnable (Preempted)	9.993617	0.370133	27
org.mozilla.firefox	13990	arch_disk_io_2	14060	Runnable (Preempted)	9.904078	0.521267	19
org.mozilla.firefox:tab0	14091	Socket Thread	14202	Runnable (Preempted)	9.596154	0.417224	23
org.mozilla.firefox:tab0	14091	JS Watchdog	14203	Runnable (Preempted)	9.124004	0.380166	24
org.mozilla.firefox:tab0	14091	StyleThread#1	15391	Uninterruptible Sleep	8.921231	2.973743	3
/system/bin/surfaceflinger	3534	surfaceflinger	3534	Runnable	8.898774	0.047842	186
org.mozilla.firefox:tab0	14091	StyleThread#0	15390	Uninterruptible Sleep	8.782	2.1955	4
org.mozilla.firefox	13990	StreamTrans #28	15320	Uninterruptible Sleep + Wake Kill	8.668463	1.733692	5
org.mozilla.firefox	13990	GPU completion	15272	Runnable	8.631849	0.392356	22
/system/bin/surfaceflinger	3534	app	3548	Uninterruptible Sleep + Wake Kill	8.580925	1.072615	8
org.mozilla.firefox	13990	URL Classifier	14135	Runnable	8.516078	0.274712	31
org.mozilla.firefox	13990	Binder:13990_2	14007	Runnable (Preempted)	8.514308	0.608164	14
org.mozilla.firefox	13990	mali-cmar-backe	14151	Uninterruptible Sleep + Wake Kill	8.335694	2.083923	4
org.mozilla.firefox:tab0	14091	StreamTrans #3	15376	Uninterruptible Sleep + Wake Kill	8.244154	2.748051	3
org.mozilla.firefox:tab0	14091	StyleThread#1	15391	Uninterruptible Sleep + Wake Kill	8.103848	1.350641	6
org.mozilla.firefox:tab0	14091	TaskController	15484	Runnable	7.74346	0.351975	22
org.mozilla.firefox	13990	queued-work-loo	14069	Running	7.677848	0.239932	32
org.mozilla.firefox	13990	queued-work-loo	14069	Runnable	7.631614	0.293523	26
kthreadd	2	display_idle_de	188	Runnable	7.595	0.292115	26
org.mozilla.firefox	13990	SharedPreferenc	15321	Runnable	7.507769	0.750776	10
org.mozilla.firefox:tab0	14091	HTML5 Parser	15379	Runnable	7.409462	0.389971	19
org.mozilla.firefox:tab0	14091	StyleThread#0	15390	Uninterruptible Sleep + Wake Kill	7.394076	1.848519	4
org.mozilla.firefox	13990	pool-6-thread-1	15607	Sleeping	7.35677	2.452256	3
/system/bin/surfaceflinger	3534	Binder:3534_2	3546	Runnable (Preempted)	7.330772	0.229086	32
org.mozilla.firefox:tab0	14091	la.firefox:tab0	14091	Runnable	7.174152	0.199282	36
org.mozilla.firefox:tab0	14091	ImageBridgeChld	14218	Uninterruptible Sleep + Wake Kill	6.858385	1.143064	6
org.mozilla.firefox:tab0	14091	MediaDecoderSta	15595	Uninterruptible Sleep + Wake Kill	6.763541	1.690885	4
org.mozilla.firefox	13990	DefaultDispatch	14056	Runnable (Preempted)	6.760691	0.187796	36
org.mozilla.firefox	13990	StreamTrans #29	15322	Runnable	6.65223	0.443482	15
org.mozilla.firefox	13990	IPDL Background	14139	Uninterruptible Sleep	6.640307	0.948615	7
kthreadd	2	file-storage	1853	Runnable (Preempted)	6.630692	1.326138	5
org.mozilla.firefox:tab0	14091	HTML5 Parser	15379	Running	6.544847	0.186995	35
org.mozilla.firefox:tab0	14091	StreamTrans #4	15377	Runnable	6.539388	0.272474	24
kthreadd	2	ksoftirqd/2	20	Running	6.501848	0.06844	95
org.mozilla.firefox:tab0	14091	StreamTrans #5	15378	Runnable (Preempted)	6.441154	0.920164	7
/system/bin/surfaceflinger	3534	sf	3549	Runnable	6.284529	0.044571	141
org.mozilla.firefox	13990	mali-cmar-backe	14151	Uninterruptible Sleep	6.231615	0.389475	16
kthreadd	2	kcompactd0	30	Runnable	6.156385	0.21987	28
org.mozilla.firefox:tab0	14091	StreamTrans #5	15378	Running	5.964928	0.19883	30
org.mozilla.firefox	13990	hwuiTask1	15319	Sleeping	5.956307	2.978153	2
kthreadd	2	kworker/0:2	14550	Uninterruptible Sleep	5.955231	1.985077	3
/system/bin/surfaceflinger	3534	DispSync	3545	Uninterruptible Sleep	5.826772	0.23307	25
/system/bin/surfaceflinger	3534	surfaceflinger	3551	Running	5.782235	0.078138	74
org.mozilla.firefox:tab0	14091	StreamTrans #3	15376	Running	5.776924	0.117896	49
org.mozilla.firefox	13990	Binder:13990_2	14007	Running	5.766614	0.151753	38
kthreadd	2	display_esd_che	183	Running	5.746228	0.159617	36
org.mozilla.firefox:tab0	14091	TaskController	15484	Running	5.74085	0.19796	29
org.mozilla.firefox	13990	hwuiTask0	15318	Runnable (Preempted)	5.690999	1.422749	4
kthreadd	2	kauditd	255	Runnable (Preempted)	5.465234	0.321484	17
org.mozilla.firefox	13990	StreamTrans #28	15320	Running	5.395463	0.174047	31
org.mozilla.firefox:tab0	14091	ImageIO	14216	Running	5.384538	0.207097	26
org.mozilla.firefox:tab0	14091	JS Helper	14205	Runnable	5.351846	0.254849	21
org.mozilla.firefox:tab0	14091	StreamTrans #4	15377	Running	5.300842	0.143266	37
org.mozilla.firefox:tab0	14091	MediaSupervisor	15599	Uninterruptible Sleep + Wake Kill	5.260847	1.052169	5
org.mozilla.firefox	13990	ProcessHangMon	14209	Running	5.208693	1.041738	5
org.mozilla.firefox:tab0	14091	JS Helper	14206	Uninterruptible Sleep + Wake Kill	5.139308	1.713102	3
org.mozilla.firefox	13990	Binder:13990_2	14007	Uninterruptible Sleep	5.128695	0.73267	7
org.mozilla.firefox:tab0	14091	JS Helper	14204	Runnable (Preempted)	5.060463	0.153347	33
kthreadd	2	file-storage	1853	Runnable	5.047844	0.144224	35
/system/bin/surfaceflinger	3534	SWWatchDog	3634	Runnable	4.989773	0.047073	106
org.mozilla.firefox:tab0	14091	TaskController	15483	Running	4.953229	0.159781	31
kthreadd	2	kworker/0:2	14550	Runnable	4.907771	0.09623	51
org.mozilla.firefox	13990	Timer	14112	Runnable (Preempted)	4.849231	0.404102	12
org.mozilla.firefox:tab0	14091	StyleThread#1	15391	Runnable	4.701997	0.062693	75
kthreadd	2	file-storage	1853	Running	4.581309	0.059497	77
org.mozilla.firefox:tab0	14091	StyleThread#0	15390	Runnable (Preempted)	4.467309	0.558413	8
org.mozilla.firefox:tab0	14091	StyleThread#2	15392	Uninterruptible Sleep + Wake Kill	4.406462	1.46882	3
org.mozilla.firefox:tab0	14091	TaskController	15483	Runnable	4.367695	0.207985	21
kthreadd	2	kauditd	255	Running	4.366768	0.055275	79
kthreadd	2	ksoftirqd/3	25	Running	4.244545	0.058952	72
org.mozilla.firefox:tab0	14091	StreamTrans #4	15377	Runnable (Preempted)	4.24254	0.353545	12
org.mozilla.firefox:tab0	14091	StyleThread#0	15390	Runnable	4.146925	0.345577	12
org.mozilla.firefox:tab0	14091	la.firefox:tab0	14091	Runnable (Preempted)	3.911613	0.118533	33
kthreadd	2	display_idle_de	188	Running	3.896233	0.105303	37
kthreadd	2	kcompactd0	30	Uninterruptible Sleep	3.844231	3.844231	1
org.mozilla.firefox	13990	SharedPreferenc	15321	Running	3.742849	0.233928	16
org.mozilla.firefox	13990	Netlink Monitor	14078	Runnable (Preempted)	3.729539	0.932384	4
org.mozilla.firefox	13990	arch_disk_io_3	14061	Uninterruptible Sleep	3.724464	0.532066	7
org.mozilla.firefox:tab0	14091	MediaSupervisor	15599	Uninterruptible Sleep	3.637462	1.212487	3
org.mozilla.firefox:tab0	14091	JS Helper	14206	Running	3.624003	0.1208	30
org.mozilla.firefox:tab0	14091	MediaSupervisor	15596	Uninterruptible Sleep + Wake Kill	3.582616	1.791308	2
kthreadd	2	display_idle_de	188	Runnable (Preempted)	3.481614	0.435201	8
org.mozilla.firefox	13990	hwuiTask1	15319	Runnable	3.48046	0.386717	9
org.mozilla.firefox:tab0	14091	ImageIO	14216	Runnable (Preempted)	3.415231	0.284602	12
org.mozilla.firefox:tab0	14091	la.firefox:tab0	14091	Sleeping	3.339614	0.834903	4
org.mozilla.firefox:tab0	14091	StyleThread#0	15390	Running	3.273231	0.142314	23
org.mozilla.firefox	13990	arch_disk_io_3	14061	Running	3.265154	0.233225	14
org.mozilla.firefox	13990	SharedPreferenc	15321	Runnable (Preempted)	3.251691	0.650338	5
kthreadd	2	kworker/u9:0	14368	Uninterruptible Sleep	3.223077	0.805769	4
org.mozilla.firefox	13990	arch_disk_io_2	14060	Sleeping	3.165845	1.582922	2
org.mozilla.firefox:tab0	14091	Timer	14208	Uninterruptible Sleep + Wake Kill	3.140539	3.140539	1
org.mozilla.firefox:tab0	14091	JS Helper	14205	Running	3.140459	0.112159	28
org.mozilla.firefox:tab0	14091	MediaDecoderSta	15595	Running	3.119153	0.222796	14
org.mozilla.firefox	13990	hwuiTask1	15319	Runnable (Preempted)	3.04777	0.609554	5
org.mozilla.firefox:tab0	14091	StyleThread#2	15392	Runnable (Preempted)	3.04123	0.608246	5
org.mozilla.firefox:tab0	14091	Timer	14208	Runnable (Preempted)	2.917923	0.224455	13
org.mozilla.firefox:tab0	14091	HTML5 Parser	15379	Runnable (Preempted)	2.915921	0.194394	15
org.mozilla.firefox	13990	StreamTrans #28	15320	Uninterruptible Sleep	2.830692	0.707673	4
org.mozilla.firefox:tab0	14091	MediaSupervisor	15599	Runnable	2.804923	0.280492	10
org.mozilla.firefox	13990	Netlink Monitor	14078	Uninterruptible Sleep + Wake Kill	2.751	0.917	3
kthreadd	2	kworker/0:2	14550	Running	2.663849	0.04933	54
org.mozilla.firefox:tab0	14091	MediaPDecoder #	15598	Sleeping	2.661383	0.887127	3
org.mozilla.firefox:tab0	14091	JS Helper	14205	Uninterruptible Sleep + Wake Kill	2.62254	1.31127	2
org.mozilla.firefox:tab0	14091	StyleThread#1	15391	Running	2.604387	0.032554	80
org.mozilla.firefox	13990	ProcessHangMon	14209	Uninterruptible Sleep + Wake Kill	2.582693	2.582693	1
/system/bin/surfaceflinger	3534	surfaceflinger	3547	Runnable (Preempted)	2.532539	0.158283	16
org.mozilla.firefox:tab0	14091	ImageBridgeChld	14218	Running	2.396078	0.199673	12
org.mozilla.firefox	13990	ProcessHangMon	14209	Runnable (Preempted)	2.385539	1.192769	2
org.mozilla.firefox	13990	StreamTrans #29	15322	Uninterruptible Sleep + Wake Kill	2.38377	1.191885	2
org.mozilla.firefox:tab0	14091	StyleThread#2	15392	Running	2.357688	0.031022	76
org.mozilla.firefox:tab0	14091	StreamTrans #4	15377	Uninterruptible Sleep	2.32277	2.32277	1
org.mozilla.firefox	13990	pool-14-thread-	14120	Uninterruptible Sleep + Wake Kill	2.319077	1.159538	2
org.mozilla.firefox:tab0	14091	MediaSupervisor	15599	Running	2.306618	0.144163	16
kthreadd	2	f2fs_discard-25	552	Runnable	2.299461	0.328494	7
org.mozilla.firefox	13990	queued-work-loo	14069	Runnable (Preempted)	2.239538	0.447907	5
org.mozilla.firefox:tab0	14091	MediaDecoderSta	15595	Runnable	2.229384	0.278673	8
org.mozilla.firefox:tab0	14091	StreamTrans #6	15436	Runnable	2.208848	0.276106	8
org.mozilla.firefox	13990	Binder:13990_1	14006	Running	2.186617	0.156186	14
org.mozilla.firefox:tab0	14091	MediaSupervisor	15596	Running	2.181617	0.167816	13
kthreadd	2	mtk_wmtd	390	Runnable	2.163002	0.2163	10
org.mozilla.firefox:tab0	14091	StreamTrans #6	15436	Uninterruptible Sleep + Wake Kill	2.152538	2.152538	1
org.mozilla.firefox:tab0	14091	JS Helper	14206	Runnable (Preempted)	2.144	0.306285	7
org.mozilla.firefox	13990	hwuiTask0	15318	Running	2.111154	0.191923	11
org.mozilla.firefox	13990	GPU completion	15272	Running	2.078693	0.090377	23
/system/bin/surfaceflinger	3534	surfaceflinger	3550	Running	2.063614	0.057322	36
org.mozilla.firefox	13990	arch_disk_io_0	14053	Running	2.039847	0.679949	3
org.mozilla.firefox	13990	SharedPreferenc	15321	Uninterruptible Sleep + Wake Kill	2.007154	0.334525	6
/system/bin/surfaceflinger	3534	Binder:3534_2	3546	Uninterruptible Sleep + Wake Kill	2.003308	0.500827	4
kthreadd	2	display_esd_che	183	Runnable	1.95177	0.054215	36
org.mozilla.firefox:tab0	14091	TaskController	15484	Runnable (Preempted)	1.927846	0.321307	6
kthreadd	2	btif_rxd	164	Runnable	1.859156	0.232394	8
org.mozilla.firefox	13990	HeapTaskDaemon	14002	Uninterruptible Sleep	1.852693	0.370538	5
org.mozilla.firefox	13990	StreamTrans #29	15322	Running	1.78954	0.099418	18
kthreadd	2	kworker/3:1	14545	Uninterruptible Sleep	1.774463	0.887231	2
org.mozilla.firefox	13990	Netlink Monitor	14078	Running	1.773153	0.177315	10
org.mozilla.firefox	13990	Netlink Monitor	14078	Runnable	1.71254	0.285423	6
org.mozilla.firefox	13990	ConnectivityThr	14133	Running	1.694231	1.694231	1
org.mozilla.firefox:tab0	14091	TaskController	15485	Uninterruptible Sleep + Wake Kill	1.688616	1.688616	1
org.mozilla.firefox:tab0	14091	MediaDecoderSta	15595	Runnable (Preempted)	1.658692	0.414673	4
kthreadd	2	dlpt_notify_thr	60	Runnable	1.657383	0.150671	11
kthreadd	2	mmcqd/0	211	Uninterruptible Sleep	1.581767	0.024334	65
org.mozilla.firefox	13990	SharedPreferenc	15321	Uninterruptible Sleep	1.564231	0.391057	4
org.mozilla.firefox	13990	hwuiTask0	15318	Uninterruptible Sleep	1.533001	0.7665	2
kthreadd	2	ion_history	70	Running	1.517693	0.036135	42
org.mozilla.firefox	13990	GPU completion	15272	Runnable (Preempted)	1.510539	1.510539	1
org.mozilla.firefox:tab0	14091	Binder:14091_4	14111	Running	1.509617	0.150961	10
org.mozilla.firefox:tab0	14091	StreamTrans #6	15436	Runnable (Preempted)	1.439924	0.359981	4
kthreadd	2	dlpt_notify_thr	60	Running	1.414615	0.101043	14
org.mozilla.firefox:tab0	14091	StreamTrans #6	15436	Running	1.383616	0.106432	13
kthreadd	2	kworker/2:1	14321	Runnable (Preempted)	1.383154	0.172894	8
org.mozilla.firefox:tab0	14091	StreamTrans #3	15376	Runnable (Preempted)	1.347538	0.192505	7
kthreadd	2	rcu_sched	8	Running	1.331922	0.028338	47
kthreadd	2	mtk_wmtd	390	Runnable (Preempted)	1.296615	0.259323	5
org.mozilla.firefox	13990	hwuiTask1	15319	Running	1.283461	0.085564	15
org.mozilla.firefox:tab0	14091	ImageIO	14216	Uninterruptible Sleep	1.274845	0.637422	2
org.mozilla.firefox:tab0	14091	MediaSupervisor	15596	Sleeping	1.262922	0.252584	5
org.mozilla.firefox	13990	arch_disk_io_3	14061	Runnable	1.246306	0.12463	10
org.mozilla.firefox:tab0	14091	ImageBridgeChld	14218	Sleeping	1.225461	0.61273	2
org.mozilla.firefox	13990	Cache2 I/O	14114	Runnable	1.193232	0.170461	7
org.mozilla.firefox:tab0	14091	ProcessHangMon	14219	Running	1.161077	0.165868	7
kthreadd	2	ksoftirqd/2	20	Runnable (Preempted)	1.153384	0.230676	5
org.mozilla.firefox	13990	hwuiTask1	15319	Uninterruptible Sleep + Wake Kill	1.139001	0.5695	2
org.mozilla.firefox:tab0	14091	TaskController	15483	Runnable (Preempted)	1.109306	0.138663	8
kthreadd	2	kworker/3:1	14545	Runnable (Preempted)	1.070538	0.178423	6
org.mozilla.firefox:tab0	14091	JS Helper	14205	Runnable (Preempted)	1.063077	0.177179	6
org.mozilla.firefox:tab0	14091	TaskController	15485	Runnable	1.035692	0.147956	7
org.mozilla.firefox	13990	hwuiTask0	15318	Runnable	1.020385	0.204077	5
org.mozilla.firefox:tab0	14091	MediaSupervisor	15596	Runnable	0.972307	0.09723	10
org.mozilla.firefox	13990	Binder:13990_1	14006	Runnable	0.948461	0.105384	9
org.mozilla.firefox:tab0	14091	MediaSupervisor	15599	Runnable (Preempted)	0.885076	0.177015	5
org.mozilla.firefox:tab0	14091	StyleThread#2	15392	Uninterruptible Sleep	0.858308	0.858308	1
org.mozilla.firefox	13990	hwuiTask0	15318	Sleeping	0.83523	0.417615	2
kthreadd	2	mtk_wmtd	390	Running	0.829617	0.051851	16
org.mozilla.firefox:tab0	14091	ProcessHangMon	14219	Runnable (Preempted)	0.809154	0.134859	6
kthreadd	2	dlpt_notify_thr	60	Runnable (Preempted)	0.798848	0.266282	3
org.mozilla.firefox:tab0	14091	MediaSupervisor	15596	Runnable (Preempted)	0.794615	0.397307	2
org.mozilla.firefox	13990	Cache2 I/O	14114	Running	0.76177	0.084641	9
org.mozilla.firefox:tab0	14091	MediaPDecoder #	15598	Running	0.759462	0.253154	3
org.mozilla.firefox	13990	arch_disk_io_1	14054	Running	0.757846	0.757846	1
kthreadd	2	kworker/1:0	2943	Runnable (Preempted)	0.683692	0.113948	6
org.mozilla.firefox:tab0	14091	Binder:14091_4	14111	Runnable	0.674307	0.168576	4
/system/bin/surfaceflinger	3534	surfaceflinger	3551	Runnable (Preempted)	0.622692	0.088956	7
kthreadd	2	btif_rxd	164	Running	0.615845	0.055985	11
kthreadd	2	migration/2	19	Runnable	0.588769	0.045289	13
org.mozilla.firefox	13990	Binder:13990_1	14006	Runnable (Preempted)	0.583384	0.116676	5
org.mozilla.firefox:tab0	14091	wifi tickler	15372	Runnable (Preempted)	0.577	0.577	1
org.mozilla.firefox:tab0	14091	Binder:14091_4	14111	Runnable (Preempted)	0.555538	0.092589	6
org.mozilla.firefox:tab0	14091	wifi tickler	15372	Running	0.544924	0.272462	2
kthreadd	2	f2fs_discard-25	552	Running	0.544848	0.077835	7
org.mozilla.firefox:tab0	14091	ImageBridgeChld	14218	Runnable	0.544615	0.060512	9
kthreadd	2	kworker/0:2	14550	Runnable (Preempted)	0.540538	0.180179	3
kthreadd	2	mtk_stp_psm	388	Runnable	0.526924	0.075274	7
org.mozilla.firefox:tab0	14091	MediaPDecoder #	15598	Runnable	0.513078	0.256539	2
org.mozilla.firefox	13990	arch_disk_io_0	14053	Sleeping	0.505691	0.252845	2
org.mozilla.firefox:tab0	14091	TaskController	15484	Uninterruptible Sleep	0.50123	0.50123	1
kthreadd	2	migration/2	19	Running	0.498616	0.038355	13
org.mozilla.firefox:tab0	14091	StreamTrans #3	15376	Uninterruptible Sleep	0.498	0.498	1
org.mozilla.firefox	13990	arch_disk_io_0	14053	Runnable	0.471461	0.157153	3
org.mozilla.firefox:tab0	14091	StyleThread#1	15391	Runnable (Preempted)	0.45477	0.15159	3
org.mozilla.firefox:tab0	14091	la.firefox:tab0	14091	Uninterruptible Sleep + Wake Kill	0.448538	0.448538	1
org.mozilla.firefox:tab0	14091	TaskController	15485	Running	0.418693	0.052336	8
kthreadd	2	bat_percent_not	59	Runnable	0.416769	0.104192	4
/system/bin/surfaceflinger	3534	Binder:3534_3	3727	Uninterruptible Sleep	0.394077	0.394077	1
org.mozilla.firefox	13990	Binder:13990_2	14007	Uninterruptible Sleep + Wake Kill	0.370077	0.370077	1
org.mozilla.firefox	13990	arch_disk_io_3	14061	Runnable (Preempted)	0.344923	0.08623	4
kthreadd	2	wdtk-2	221	Running	0.338846	0.169423	2
kthreadd	2	rcu_sched	8	Runnable (Preempted)	0.322615	0.107538	3
kthreadd	2	mmcqd/0	211	Runnable (Preempted)	0.296001	0.037	8
org.mozilla.firefox	13990	hwuiTask0	15318	Uninterruptible Sleep + Wake Kill	0.281462	0.09382	3
kthreadd	2	PTP_CTRL_CPU	206	Runnable	0.280385	0.280385	1
kthreadd	2	mtk_stp_psm	388	Running	0.265307	0.037901	7
org.mozilla.firefox:tab0	14091	ImageBridgeChld	14218	Runnable (Preempted)	0.263692	0.087897	3
kthreadd	2	pbm	156	Running	0.256615	0.051323	5
kthreadd	2	btif_rxd	164	Runnable (Preempted)	0.255768	0.085256	3
kthreadd	2	pbm	156	Runnable (Preempted)	0.249923	0.124961	2
kthreadd	2	bat_update_thre	203	Runnable	0.244616	0.061154	4
org.mozilla.firefox	13990	ProcessHangMon	14209	Runnable	0.224384	0.074794	3
kthreadd	2	migration/3	24	Running	0.217308	0.036218	6
kthreadd	2	wdtk-0	219	Running	0.201385	0.100692	2
kthreadd	2	bat_percent_not	59	Running	0.199231	0.039846	5
kthreadd	2	ksoftirqd/3	25	Runnable (Preempted)	0.197615	0.098807	2
kthreadd	2	wdtk-1	220	Running	0.194307	0.097153	2
org.mozilla.firefox	13990	Cache2 I/O	14114	Runnable (Preempted)	0.182923	0.182923	1
kthreadd	2	bat_update_thre	203	Running	0.179692	0.044923	4
kthreadd	2	kworker/1:1	21026	Runnable	0.17877	0.05959	3
org.mozilla.firefox:tab0	14091	MediaDecoderSta	15595	Uninterruptible Sleep	0.169692	0.169692	1
kthreadd	2	ksoftirqd/1	15	Runnable (Preempted)	0.168846	0.084423	2
kthreadd	2	migration/0	10	Running	0.164769	0.041192	4
kthreadd	2	migration/3	24	Runnable	0.162691	0.027115	6
kthreadd	2	hang_detect	180	Running	0.162308	0.162308	1
org.mozilla.firefox:tab0	14091	Chrome_ChildThr	14201	Uninterruptible Sleep	0.160846	0.160846	1
kthreadd	2	kworker/1:0	2943	Uninterruptible Sleep	0.156155	0.052051	3
kthreadd	2	bat_percent_not	59	Runnable (Preempted)	0.154461	0.154461	1
kthreadd	2	mtk_wmtd	390	Uninterruptible Sleep	0.146461	0.146461	1
kthreadd	2	pbm	156	Runnable	0.143231	0.047743	3
kthreadd	2	migration/0	10	Runnable	0.138384	0.034596	4
kthreadd	2	wdtk-1	220	Runnable	0.136155	0.068077	2
org.mozilla.firefox:tab0	14091	JS Helper	14204	Uninterruptible Sleep	0.126693	0.063346	2
kthreadd	2	kworker/1:1	21026	Running	0.122078	0.040692	3
/system/bin/surfaceflinger	3534	surfaceflinger	3550	Runnable (Preempted)	0.112539	0.112539	1
kthreadd	2	PTP_CTRL_CPU	206	Runnable (Preempted)	0.111692	0.111692	1
kthreadd	2	wdtk-3	224	Running	0.107231	0.107231	1
org.mozilla.firefox:tab0	14091	JS Helper	14206	Uninterruptible Sleep	0.10577	0.10577	1
kthreadd	2	kworker/2:2	8343	Running	0.096924	0.032308	3
org.mozilla.firefox	13990	arch_disk_io_1	14054	Runnable	0.093462	0.093462	1
/system/bin/surfaceflinger	3534	Binder:3534_4	3882	Uninterruptible Sleep	0.090462	0.030154	3
kthreadd	2	kworker/0:0	14527	Running	0.08623	0.08623	1
org.mozilla.firefox	13990	ConnectivityThr	14133	Runnable	0.081077	0.081077	1
kthreadd	2	wdtk-2	221	Runnable	0.078463	0.039231	2
org.mozilla.firefox:tab0	14091	StyleThread#2	15392	Sleeping	0.077076	0.038538	2
kthreadd	2	wdtk-0	219	Runnable	0.070153	0.035076	2
kthreadd	2	PTP_CTRL_CPU	206	Running	0.07	0.035	2
kthreadd	2	f2fs_gc-253:0	553	Runnable	0.054693	0.054693	1
org.mozilla.firefox:tab0	14091	JS Helper	14205	Uninterruptible Sleep	0.054539	0.027269	2
kthreadd	2	kworker/2:2	8343	Runnable	0.054385	0.018128	3
org.mozilla.firefox:tab0	14091	StyleThread#1	15391	Sleeping	0.05123	0.025615	2
kthreadd	2	wdtk-3	224	Runnable	0.05	0.05	1
org.mozilla.firefox:tab0	14091	ProcessHangMon	14219	Runnable	0.047923	0.047923	1
/system/bin/surfaceflinger	3534	surfaceflinger	3534	Uninterruptible Sleep	0.040693	0.013564	3
kthreadd	2	kworker/3:0	14322	Running	0.036308	0.036308	1
kthreadd	2	f2fs_gc-253:0	553	Running	0.034231	0.034231	1
org.mozilla.firefox	13990	GPU completion	15272	Uninterruptible Sleep	0.03223	0.03223	1
org.mozilla.firefox:tab0	14091	TaskController	15483	Uninterruptible Sleep	0.03077	0.03077	1
kthreadd	2	kworker/2:1	14321	Uninterruptible Sleep	0.029307	0.007326	4
org.mozilla.firefox:tab0	14091	ImageIO	14216	Sleeping	0.024307	0.012153	2
kthreadd	2	hang_detect	180	Runnable	0.022923	0.022923	1
org.mozilla.firefox	13990	queued-work-loo	14069	Uninterruptible Sleep + Wake Kill	0.022923	0.022923	1
kthreadd	2	kworker/0:0	14527	Runnable	0.021462	0.021462	1
kthreadd	2	kworker/3:0	14322	Runnable	0.016692	0.016692	1
org.mozilla.firefox	13990	StreamTrans #29	15322	Uninterruptible Sleep	0.008846	0.008846	1
kthreadd	2	hang_detect	180	Uninterruptible Sleep	-0.000001	-0.000001	1
kthreadd	2	PTP_CTRL_CPU	206	Sleeping	-0.000001	-0.000001	1
kthreadd	2	wdtk-3	224	Sleeping	-0.000001	-0.000001	1
kthreadd	2	f2fs_gc-253:0	553	Sleeping	-0.000001	-0.000001	1
kthreadd	2	kworker/3:0	14322	Sleeping	-0.000001	-0.000001	1
kthreadd	2	kworker/0:0	14527	Sleeping	-0.000001	-0.000001	1
org.mozilla.firefox	13990	arch_disk_io_1	14054	Sleeping	-0.000001	-0.000001	1
org.mozilla.firefox	13990	arch_disk_io_3	14061	Sleeping	-0.000001	-0.000001	1
org.mozilla.firefox	13990	pool-14-thread-	14120	Sleeping	-0.000001	-0.000001	1
org.mozilla.firefox	13990	ConnectivityThr	14133	Sleeping	-0.000001	-0.000001	1
org.mozilla.firefox	13990	ProcessHangMon	14209	Sleeping	-0.000001	-0.000001	1
