Process	PID	Thread	TID	State	Wall duration (ms)	Avg Wall duration (ms)	Occurrences
org.mozilla.firefox	9901	IPDL Background	10046	Sleeping	34490.50535	10.583155	3259
org.mozilla.firefox	9901	GleanAPIPool	9926	Sleeping	34452.0186	1813.264136	19
kthreadd	2	display_idle_de	188	Uninterruptible Sleep	34036.60095	1479.852215	23
org.mozilla.firefox	9901	mozilla.firefox	9901	Sleeping	33802.47999	16.943598	1995
org.mozilla.firefox	9901	Gecko_IOThread	9981	Sleeping	33661.81622	6.909239	4872
org.mozilla.firefox	9901	StreamTrans #35	10258	Sleeping	33466.14252	79.303655	422
org.mozilla.firefox:tab0	9994	Socket Thread	10122	Sleeping	33332.11791	20.12809	1656
org.mozilla.firefox:tab0	9994	Chrome_ChildThr	10121	Sleeping	33257.27631	7.076016	4700
kthreadd	2	kworker/u8:1	8188	Sleeping	33212.48294	54.536096	609
/system/bin/surfaceflinger	3534	surfaceflinger	3547	Sleeping	32794.93898	1311.797559	25
kthreadd	2	kcompactd0	30	Sleeping	32775.96605	575.016948	57
org.mozilla.firefox:tab0	9994	StreamTrans #3	10266	Sleeping	32609.96149	1358.748395	24
kthreadd	2	mmcqd/0	211	Sleeping	32592.85177	0.678947	48005
/system/bin/surfaceflinger	3534	HwBinder:3534_1	3575	Sleeping	32569.10202	223.076041	146
media.codec	672	HwBinder:672_B	10315	Sleeping	32501.14148	492.441537	66
org.mozilla.firefox:media	10288	HwBinder:10288_	10311	Sleeping	32032.31566	15.564779	2058
org.mozilla.firefox:media	10288	HeapTaskDaemon	10301	Sleeping	31996.04928	3199.604927	10
org.mozilla.firefox:tab0	9994	ImageBridgeChld	10138	Sleeping	31988.23758	21.325491	1500
kthreadd	2	tx_thread	1418	Sleeping	31879.12608	9.731112	3276
media.codec	672	HwBinder:672_B	27287	Sleeping	31809.41749	67.108475	474
org.mozilla.firefox	9901	localStorage DB	10277	Sleeping	31335.8196	1958.488724	16
org.mozilla.firefox:media	10288	a.firefox:media	10288	Sleeping	31217.70155	11.974569	2607
media.codec	672	MtkOmxVdecThrea	10312	Sleeping	31134.73965	8.217138	3789
org.mozilla.firefox:tab0	9994	Thread-3	10281	Sleeping	30698.73756	5.728445	5359
org.mozilla.firefox	9901	StreamTrans #38	10319	Sleeping	30294.30772	88.839612	341
org.mozilla.firefox:media	10288	MediaCodec_loop	10309	Sleeping	30253.75222	4.389054	6893
org.mozilla.firefox	9901	Thread-23	9984	Sleeping	30212.37354	12.346699	2447
media.codec	672	OMXCallbackDisp	10316	Sleeping	30014.32008	12.707163	2362
kthreadd	2	pbm	156	Sleeping	30013.34685	5002.224474	6
kthreadd	2	bat_percent_not	59	Sleeping	29999.99185	7499.997961	4
kthreadd	2	dlpt_notify_thr	60	Sleeping	29999.97508	7499.993769	4
kthreadd	2	bat_update_thre	203	Uninterruptible Sleep	29987.43877	7496.859692	4
kthreadd	2	bat_routine_thr	202	Uninterruptible Sleep	29907.47915	207.690827	144
org.mozilla.firefox:tab0	9994	MediaTimer #1	10322	Sleeping	29856.9516	11.815176	2527
org.mozilla.firefox:tab0	9994	Thread-5	10279	Sleeping	29627.47998	6.464647	4583
org.mozilla.firefox:media	10288	Binder:10288_1	10305	Sleeping	29504.78195	11.291535	2613
org.mozilla.firefox:tab0	9994	Thread-4	10294	Sleeping	29338.18872	5.572305	5265
org.mozilla.firefox:tab0	9994	Binder:9994_5	10328	Sleeping	28950.4389	61.206001	473
org.mozilla.firefox:tab0	9994	Thread-2	10284	Sleeping	28503.89905	4.087166	6974
org.mozilla.firefox:tab0	9994	MediaSupervisor	10280	Sleeping	28389.35011	4.086562	6947
org.mozilla.firefox:media	10288	Binder:10288_3	10307	Sleeping	28241.02714	9.298988	3037
org.mozilla.firefox:media	10288	ReferenceQueueD	10302	Sleeping	27736.17654	6934.044136	4
kthreadd	2	rcu_sched	8	Sleeping	27723.24692	379.770505	73
org.mozilla.firefox:media	10288	FinalizerWatchd	10304	Sleeping	27708.07177	6927.017942	4
org.mozilla.firefox:media	10288	FinalizerDaemon	10303	Sleeping	27707.16631	9235.722103	3
kthreadd	2	kthreadd	2	Sleeping	27611.23261	13805.6163	2
org.mozilla.firefox:tab0	9994	Binder:9994_2	10013	Sleeping	27448.74282	85.510102	321
org.mozilla.firefox:media	10288	CodecLooper	10310	Sleeping	27167.12558	2.576548	10544
kthreadd	2	kworker/u8:2	9118	Sleeping	27061.45884	64.432044	420
kthreadd	2	kworker/u8:3	8121	Sleeping	27000.32555	69.949029	386
org.mozilla.firefox	9901	Thread-25	10071	Sleeping	26976.11574	13.77035	1959
org.mozilla.firefox	9901	StreamTrans #37	10317	Sleeping	26688.05651	75.603559	353
kthreadd	2	f2fs_discard-25	552	Sleeping	26665.57944	3809.368491	7
media.codec	672	HwBinder:672_12	6463	Sleeping	26556.74828	14.712879	1805
org.mozilla.firefox	9901	Gecko	9931	Sleeping	26131.87734	4.943601	5286
org.mozilla.firefox:tab0	9994	Binder:9994_3	10014	Sleeping	26042.17422	201.877319	129
org.mozilla.firefox	9901	StreamTrans #36	10286	Sleeping	25986.16461	65.128232	399
org.mozilla.firefox	9901	Jit thread pool	9907	Sleeping	24755.62417	392.946415	63
media.codec	672	HwBinder:672_10	22343	Sleeping	24576.19413	15.896632	1546
org.mozilla.firefox	9901	Thread-25	10324	Sleeping	24145.88996	59.32651	407
org.mozilla.firefox:media	10288	Jit thread pool	10295	Sleeping	23983.67532	685.247866	35
org.mozilla.firefox:tab0	9994	Binder:9994_6	10333	Sleeping	23455.42312	49.799199	471
org.mozilla.firefox:tab0	9994	Binder:9994_7	10338	Sleeping	23354.53016	34.194041	683
kthreadd	2	ion_history	70	Uninterruptible Sleep	23276.57764	517.25728	45
org.mozilla.firefox:tab0	9994	Binder:9994_4	10015	Sleeping	22700.77114	36.147724	628
kthreadd	2	kswapd0	85	Running	22436.86198	2.469931	9084
org.mozilla.firefox:tab0	9994	JS Helper	10127	Sleeping	22120.77367	961.772768	23
org.mozilla.firefox:tab0	9994	Jit thread pool	10000	Sleeping	21179.56935	1323.723084	16
kthreadd	2	wdtk-1	220	Sleeping	20906.52794	10453.26397	2
kthreadd	2	mtk_stp_psm	388	Sleeping	20540.89097	978.137665	21
kthreadd	2	btif_rxd	164	Sleeping	20538.3479	1026.917394	20
kthreadd	2	mtk_wmtd	390	Sleeping	20533.79559	708.061916	29
kthreadd	2	wdtk-0	219	Sleeping	20479.83874	10239.91937	2
kthreadd	2	wdtk-2	221	Sleeping	20479.82743	10239.91372	2
org.mozilla.firefox:media	10288	Binder:10288_4	10323	Sleeping	20256.9649	8.356833	2424
org.mozilla.firefox:tab0	9994	JS Helper	10125	Sleeping	20249.4931	920.431504	22
kthreadd	2	wdtk-3	224	Sleeping	20053.17393	6684.391309	3
org.mozilla.firefox:media	10288	Binder:10288_2	10306	Sleeping	19889.20768	220.991196	90
org.mozilla.firefox:tab0	9994	JS Helper	10126	Sleeping	19631.89027	981.594513	20
org.mozilla.firefox:tab0	9994	JS Helper	10124	Sleeping	19610.82473	891.401124	22
/system/bin/surfaceflinger	3534	Binder:3534_3	3727	Sleeping	19035.5182	37.178746	512
org.mozilla.firefox:tab0	9994	Binder:9994_8	10347	Sleeping	18609.1004	25.810125	721
media.codec	672	MtkOmxVdecDecod	10313	Sleeping	18150.85022	7.307105	2484
org.mozilla.firefox:tab0	9994	StreamTrans #6	10273	Sleeping	16613.38651	1661.33865	10
org.mozilla.firefox:tab0	9994	Binder:9994_9	10352	Sleeping	16365.29348	67.070874	244
org.mozilla.firefox:tab0	9994	Binder:9994_1	10012	Sleeping	16069.33959	25.266257	636
kthreadd	2	ion_history	70	Sleeping	13908.6877	316.106538	44
org.mozilla.firefox:tab0	9994	Web Content	10023	Sleeping	13529.68734	6.037343	2241
kthreadd	2	kworker/1:1	21026	Sleeping	13089.62777	2617.925554	5
org.mozilla.firefox	9901	DefaultDispatch	9927	Sleeping	12828.98367	278.890949	46
org.mozilla.firefox	9901	DefaultDispatch	9955	Sleeping	12817.61967	261.584074	49
org.mozilla.firefox	9901	IndexedDB #2	10263	Sleeping	12524.01579	894.572556	14
org.mozilla.firefox:tab0	9994	StreamTrans #2	10265	Sleeping	12281.44438	558.247472	22
org.mozilla.firefox	9901	pool-7-thread-1	9940	Sleeping	12220.7483	313.35252	39
org.mozilla.firefox:tab0	9994	Thread-6	10356	Sleeping	11681.09919	6.811136	1715
kthreadd	2	kswapd0	85	Sleeping	11135.21788	74.733005	149
org.mozilla.firefox:media	10288	Binder:10288_5	10354	Sleeping	10624.2652	9.057344	1173
kthreadd	2	PTP_CTRL_CPU	206	Sleeping	10595.5516	5297.775799	2
org.mozilla.firefox	9901	FinalizerWatchd	9916	Sleeping	10000.04185	5000.020923	2
org.mozilla.firefox:tab0	9994	Binder:9994_A	10355	Sleeping	9635.642815	21.460228	449
org.mozilla.firefox:tab0	9994	StreamTrans #5	10272	Sleeping	8868.855119	985.428346	9
kthreadd	2	kworker/u8:4	10369	Sleeping	8747.175658	45.088534	194
kthreadd	2	migration/2	19	Sleeping	8345.819604	4172.909802	2
org.mozilla.firefox:tab0	9994	StreamTrans #4	10271	Sleeping	7541.05014	580.08078	13
org.mozilla.firefox:tab0	9994	Web Content	10023	Running	7298.177704	0.580926	12563
kthreadd	2	ion_mm_heap	63	Sleeping	7234.296338	1205.716056	6
org.mozilla.firefox:tab0	9994	Web Content	10023	Runnable	7216.989196	0.837626	8616
media.codec	672	MtkOmxVdecDecod	10313	Running	5806.43457	0.536292	10827
media.codec	672	MtkOmxVdecDecod	10313	Runnable (Preempted)	5760.685956	0.892714	6453
kthreadd	2	kswapd0	85	Runnable (Preempted)	5379.509035	0.609783	8822
org.mozilla.firefox	9901	Gecko	9931	Runnable	5305.032714	0.623095	8514
kthreadd	2	mmcqd/0	211	Running	5021.821357	0.104291	48152
org.mozilla.firefox	9901	HeapTaskDaemon	9913	Sleeping	5001.246807	1000.249361	5
org.mozilla.firefox:tab0	9994	Web Content	10023	Uninterruptible Sleep + Wake Kill	4699.173949	2.820632	1666
kthreadd	2	tx_thread	1418	Running	4618.585469	0.139072	33210
org.mozilla.firefox	9901	Thread-25	10324	Uninterruptible Sleep	4598.572448	11.354499	405
org.mozilla.firefox	9901	queued-work-loo	9942	Sleeping	4433.409751	443.340975	10
org.mozilla.firefox	9901	RenderThread	9971	Sleeping	4414.291895	21.325081	207
kthreadd	2	kworker/3:1	7631	Sleeping	4299.998661	1074.999665	4
org.mozilla.firefox:tab0	9994	Web Content	10023	Runnable (Preempted)	3980.184246	1.12945	3524
org.mozilla.firefox:tab0	9994	la.firefox:tab0	9994	Sleeping	3948.485239	987.121309	4
org.mozilla.firefox:media	10288	CodecLooper	10310	Running	3698.50154	0.288877	12803
org.mozilla.firefox	9901	Thread-25	10071	Runnable	3549.873233	0.840405	4224
org.mozilla.firefox:tab0	9994	MediaSupervisor	10280	Running	3339.288142	0.367479	9087
org.mozilla.firefox	9901	mozilla.firefox	9901	Running	3110.46999	0.508412	6118
media.codec	672	MtkOmxVdecDecod	10313	Runnable	3061.544231	0.701384	4365
org.mozilla.firefox:tab0	9994	MediaSupervisor	10280	Runnable	3046.585377	0.3683	8272
org.mozilla.firefox:tab0	9994	Thread-2	10284	Runnable	3014.050366	0.377747	7979
org.mozilla.firefox	9901	DefaultDispatch	9950	Sleeping	2993.642992	598.728598	5
org.mozilla.firefox	9901	Thread-23	9984	Runnable	2971.631308	0.871446	3410
org.mozilla.firefox:tab0	9994	Thread-5	10279	Runnable	2921.805203	0.485753	6015
org.mozilla.firefox:tab0	9994	Thread-2	10284	Running	2898.617808	0.331384	8747
org.mozilla.firefox:media	10288	Binder:10288_3	10307	Runnable	2711.908474	0.619581	4377
org.mozilla.firefox	9901	Gecko	9931	Running	2689.706031	0.237543	11323
org.mozilla.firefox:tab0	9994	Thread-4	10294	Runnable	2638.111527	0.405239	6510
org.mozilla.firefox	9901	Thread-25	10071	Running	2510.688546	0.420058	5977
org.mozilla.firefox:tab0	9994	Thread-3	10281	Runnable	2461.589202	0.368391	6682
org.mozilla.firefox:tab0	9994	Chrome_ChildThr	10121	Runnable	2326.776754	0.411236	5658
org.mozilla.firefox	9901	Gecko_IOThread	9981	Runnable	2259.591969	0.392018	5764
org.mozilla.firefox:media	10288	Binder:10288_1	10305	Runnable	2131.089225	0.58418	3648
kthreadd	2	display_idle_de	188	Sleeping	2008.908739	1004.454369	2
org.mozilla.firefox:media	10288	Binder:10288_4	10323	Runnable	1984.533018	0.577402	3437
kthreadd	2	tx_thread	1418	Runnable	1840.625558	0.057717	31890
org.mozilla.firefox	9901	IPDL Background	10046	Runnable	1790.992053	0.423002	4234
org.mozilla.firefox	9901	Jit thread pool	9907	Running	1740.159499	1.005872	1730
org.mozilla.firefox	9901	Thread-23	9984	Runnable (Preempted)	1700.926928	0.642344	2648
/system/bin/surfaceflinger	3534	mali-mem-purge	3567	Sleeping	1700.691861	94.482881	18
/system/bin/surfaceflinger	3534	mali-hist-dump	3573	Sleeping	1697.441245	89.339012	19
org.mozilla.firefox:tab0	9994	Thread-5	10279	Running	1670.392535	0.228476	7311
org.mozilla.firefox	9901	Gecko	9931	Uninterruptible Sleep + Wake Kill	1666.391087	2.975698	560
kthreadd	2	rcu_preempt	7	Runnable	1602.697231	0.347054	4618
org.mozilla.firefox:media	10288	Binder:10288_5	10354	Runnable	1593.826407	0.821983	1939
kthreadd	2	mmcqd/0	211	Runnable	1567.839554	0.03393	46207
org.mozilla.firefox:media	10288	CodecLooper	10310	Runnable	1542.512045	0.133516	11553
org.mozilla.firefox	9901	Thread-25	10071	Runnable (Preempted)	1538.246313	0.941399	1634
org.mozilla.firefox	9901	Thread-23	9984	Running	1465.980712	0.233585	6276
org.mozilla.firefox:media	10288	a.firefox:media	10288	Running	1438.129025	0.319229	4505
org.mozilla.firefox	9901	Gecko	9931	Runnable (Preempted)	1427.54824	0.631658	2260
kthreadd	2	kworker/u9:4	7927	Running	1398.315745	0.646171	2164
org.mozilla.firefox:tab0	9994	Thread-3	10281	Running	1358.349393	0.179296	7576
org.mozilla.firefox:media	10288	Binder:10288_3	10307	Running	1332.792454	0.237701	5607
org.mozilla.firefox:tab0	9994	HTML5 Parser	10267	Sleeping	1304.057745	260.811549	5
org.mozilla.firefox:tab0	9994	Thread-4	10294	Running	1263.450073	0.16975	7443
org.mozilla.firefox:media	10288	MediaCodec_loop	10309	Running	1207.979439	0.145172	8321
media.codec	672	MtkOmxVdecThrea	10312	Runnable	1199.215982	0.299953	3998
org.mozilla.firefox:tab0	9994	Timer	10128	Runnable	1122.697812	0.335033	3351
org.mozilla.firefox:tab0	9994	Chrome_ChildThr	10121	Running	1112.80907	0.165719	6715
org.mozilla.firefox	9901	DefaultExecutor	10285	Sleeping	1097.576187	548.788093	2
org.mozilla.firefox:media	10288	MediaCodec_loop	10309	Runnable	1097.095459	0.142221	7714
org.mozilla.firefox	9901	Jit thread pool	9907	Runnable	1079.363312	0.804294	1342
org.mozilla.firefox:tab0	9994	Socket Thread	10122	Runnable	1051.896005	0.4276	2460
kthreadd	2	kworker/u9:1	8199	Running	1045.902132	0.30564	3422
org.mozilla.firefox:media	10288	Binder:10288_1	10305	Running	1038.295634	0.224253	4630
org.mozilla.firefox	9901	mozilla.firefox	9901	Runnable	1036.385024	0.212548	4876
org.mozilla.firefox:media	10288	Binder:10288_3	10307	Runnable (Preempted)	1019.507411	0.835661	1220
org.mozilla.firefox	9901	Gecko_IOThread	9981	Running	1010.977052	0.153271	6596
org.mozilla.firefox	9901	HWC release	10237	Sleeping	976.757556	40.698231	24
kthreadd	2	kworker/u9:5	8877	Running	973.560457	0.306247	3179
org.mozilla.firefox:media	10288	Binder:10288_1	10305	Runnable (Preempted)	972.262942	1.002332	970
org.mozilla.firefox:tab0	9994	MediaTimer #1	10322	Runnable	970.406174	0.349695	2775
media.codec	672	OMXCallbackDisp	10316	Runnable	969.699395	0.341925	2836
kthreadd	2	kworker/u9:2	8133	Running	969.123381	0.32261	3004
kthreadd	2	kworker/0:0	8767	Runnable	954.829314	0.353117	2704
org.mozilla.firefox:media	10288	Binder:10288_4	10323	Running	940.30803	0.220006	4274
org.mozilla.firefox	9901	mali-utility-wo	10037	Sleeping	938.373786	156.395631	6
media.codec	672	OMXCallbackDisp	10316	Runnable (Preempted)	916.166641	0.727693	1259
media.codec	672	HwBinder:672_10	22343	Running	904.667487	0.287013	3152
org.mozilla.firefox	9901	Thread-25	10071	Uninterruptible Sleep + Wake Kill	887.715251	4.416493	201
media.codec	672	HwBinder:672_12	6463	Running	874.02769	0.236671	3693
org.mozilla.firefox:tab0	9994	Thread-6	10356	Runnable	831.948125	0.40288	2065
/system/bin/surfaceflinger	3534	Binder:3534_5	4093	Runnable	822.864831	0.45287	1817
kthreadd	2	kworker/u8:0	8214	Uninterruptible Sleep	767.755694	7.834241	98
org.mozilla.firefox:media	10288	a.firefox:media	10288	Runnable	763.786246	0.193608	3945
/system/bin/surfaceflinger	3534	surfaceflinger	3534	Running	760.022261	1.275205	596
media.codec	672	OMXCallbackDisp	10316	Running	751.368542	0.18277	4111
org.mozilla.firefox:tab0	9994	Thread-5	10279	Runnable (Preempted)	744.896014	0.741928	1004
kthreadd	2	kworker/u8:2	9118	Uninterruptible Sleep	740.907617	8.232306	90
org.mozilla.firefox:media	10288	Binder:10288_4	10323	Runnable (Preempted)	721.98491	0.879396	821
kthreadd	2	kworker/u8:1	8188	Uninterruptible Sleep	703.704148	7.648958	92
kthreadd	2	kworker/u9:0	10256	Running	695.106692	0.272377	2552
org.mozilla.firefox:tab0	9994	Socket Thread	10122	Running	693.124984	0.22592	3068
org.mozilla.firefox	9901	DefaultDispatch	9949	Sleeping	691.455146	115.242524	6
org.mozilla.firefox:tab0	9994	ImageBridgeChld	10138	Runnable	689.943228	0.384798	1793
org.mozilla.firefox	9901	GleanAPIPool	9926	Uninterruptible Sleep	689.682919	1.52923	451
/system/bin/surfaceflinger	3534	DispSync	3545	Running	678.86321	0.117389	5783
org.mozilla.firefox	9901	IPDL Background	10046	Running	666.22182	0.142568	4673
org.mozilla.firefox:media	10288	Binder:10288_5	10354	Runnable (Preempted)	660.347061	1.030182	641
org.mozilla.firefox	9901	Gecko	9931	Uninterruptible Sleep	624.055446	1.625144	384
kthreadd	2	kworker/u8:3	8121	Uninterruptible Sleep	616.137834	8.440244	73
media.codec	672	HwBinder:672_12	6463	Runnable (Preempted)	615.328822	0.395709	1555
org.mozilla.firefox	9901	mozilla.firefox	9901	Uninterruptible Sleep	614.745141	0.475808	1292
org.mozilla.firefox:tab0	9994	Web Content	10023	Uninterruptible Sleep	577.578218	1.62241	356
org.mozilla.firefox:media	10288	HwBinder:10288_	10311	Running	573.912821	0.24003	2391
kthreadd	2	kworker/u9:5	8877	Uninterruptible Sleep	549.858211	36.657214	15
org.mozilla.firefox	9901	GleanAPIPool	9926	Runnable	528.732203	0.76739	689
org.mozilla.firefox	9901	mali-cmar-backe	10038	Running	515.062501	0.25766	1999
kthreadd	2	kworker/u8:0	8214	Runnable	487.649897	0.483779	1008
org.mozilla.firefox:media	10288	Binder:10288_5	10354	Running	487.321739	0.188519	2585
/system/bin/surfaceflinger	3534	Binder:3534_5	4093	Running	484.26531	0.162887	2973
media.codec	672	HwBinder:672_10	22343	Runnable (Preempted)	478.18013	0.3529	1355
org.mozilla.firefox:tab0	9994	Chrome_ChildThr	10121	Runnable (Preempted)	476.591054	0.517471	921
kthreadd	2	kworker/u9:1	8199	Uninterruptible Sleep	476.297356	68.042479	7
org.mozilla.firefox:tab0	9994	Binder:9994_8	10347	Runnable	461.764664	0.52894	873
/system/bin/surfaceflinger	3534	GPU completion	26149	Sleeping	461.256508	20.05463	23
/system/bin/surfaceflinger	3534	mali-cmar-backe	3572	Sleeping	448.308583	6.897055	65
org.mozilla.firefox:media	10288	HeapTaskDaemon	10301	Uninterruptible Sleep + Wake Kill	428.191882	8.920664	48
kthreadd	2	kworker/0:0	8767	Uninterruptible Sleep	426.16542	0.319464	1334
org.mozilla.firefox:media	10288	Jit thread pool	10295	Runnable	418.630957	0.75429	555
org.mozilla.firefox:tab0	9994	Binder:9994_7	10338	Runnable	408.673433	0.487677	838
kthreadd	2	kworker/u9:2	8133	Runnable	403.066924	0.158251	2547
org.mozilla.firefox:tab0	9994	Thread-6	10356	Running	400.957047	0.168895	2374
org.mozilla.firefox:media	10288	CodecLooper	10310	Runnable (Preempted)	400.416737	0.330649	1211
kthreadd	2	kworker/u9:1	8199	Runnable	391.33281	0.136543	2866
org.mozilla.firefox:tab0	9994	Thread-4	10294	Runnable (Preempted)	390.675358	0.506056	772
org.mozilla.firefox:tab0	9994	Binder:9994_1	10012	Runnable	390.420198	0.469819	831
org.mozilla.firefox:tab0	9994	StreamTrans #3	10266	Running	390.308488	1.941833	201
/system/bin/surfaceflinger	3534	Binder:3534_5	4093	Runnable (Preempted)	384.749574	0.333116	1155
media.codec	672	HwBinder:672_B	27287	Running	382.56281	0.33065	1157
/system/bin/surfaceflinger	3534	app	3548	Running	379.11689	0.099115	3825
org.mozilla.firefox	9901	mali-cmar-backe	10038	Runnable	376.326518	0.228769	1645
media.codec	672	MtkOmxVdecThrea	10312	Running	373.767206	0.085884	4352
org.mozilla.firefox	9901	mozilla.firefox	9901	Runnable (Preempted)	372.382526	0.308263	1208
org.mozilla.firefox	9901	Binder:9901_3	9943	Runnable (Preempted)	370.405569	0.716451	517
org.mozilla.firefox	9901	Gecko_IOThread	9981	Runnable (Preempted)	368.722564	0.500981	736
org.mozilla.firefox:tab0	9994	Binder:9994_A	10355	Runnable	366.977568	0.618849	593
org.mozilla.firefox:tab0	9994	Thread-3	10281	Runnable (Preempted)	365.641179	0.484935	754
org.mozilla.firefox	9901	GleanAPIPool	9926	Uninterruptible Sleep + Wake Kill	358.580726	4.218596	85
org.mozilla.firefox:tab0	9994	ImageBridgeChld	10138	Running	356.695423	0.181155	1969
kthreadd	2	kworker/u9:5	8877	Runnable	351.661039	0.127505	2758
org.mozilla.firefox	9901	Binder:9901_1	9917	Running	349.062112	0.26404	1322
org.mozilla.firefox	9901	Binder:9901_3	9943	Running	348.618807	0.263108	1325
org.mozilla.firefox	9901	pool-7-thread-1	9940	Running	346.973493	0.779715	445
org.mozilla.firefox	9901	Jit thread pool	9907	Uninterruptible Sleep	346.850803	0.8693	399
media.codec	672	HwBinder:672_12	6463	Runnable	338.349356	0.158551	2134
org.mozilla.firefox:tab0	9994	Jit thread pool	10000	Runnable	334.026807	1.43977	232
org.mozilla.firefox	9901	Binder:9901_1	9917	Runnable (Preempted)	333.705723	0.676887	493
kthreadd	2	ksoftirqd/0	6	Runnable	321.486745	0.421345	763
/system/bin/surfaceflinger	3534	Binder:3534_1	3543	Runnable	319.744116	0.479376	667
org.mozilla.firefox:media	10288	Jit thread pool	10295	Running	313.965176	0.408808	768
org.mozilla.firefox:media	10288	Binder:10288_5	10354	Uninterruptible Sleep	311.967877	3.354493	93
org.mozilla.firefox:tab0	9994	Timer	10128	Running	311.479138	0.090519	3441
org.mozilla.firefox	9901	GleanAPIPool	9926	Runnable (Preempted)	303.358648	1.360352	223
org.mozilla.firefox	9901	pool-7-thread-1	9940	Runnable	293.828033	0.935758	314
org.mozilla.firefox	9901	StreamTrans #60	10424	Sleeping	288.775031	12.555436	23
/system/bin/surfaceflinger	3534	DispSync	3545	Runnable	287.882199	0.05137	5604
